Name,Color
Contig_100_640.507,Purple
Contig_101_98.6355,Purple
Contig_102_80.8364,Purple
Contig_103_69.2005,Purple
Contig_104_161.257,Purple
Contig_105_477.245,Purple
Contig_106_492.949,Purple
Contig_107_115.755,Purple
Contig_108_166.146,Purple
Contig_109_135.699,Purple
Contig_10_68.5126,Purple
Contig_110_72.1496,Purple
Contig_111_68.0459,Purple
Contig_112_123.223,Purple
Contig_113_71.1068,Purple
Contig_114_89.4352,Purple
Contig_115_55.799,Purple
Contig_116_74.5403,Purple
Contig_117_80.0046,Purple
Contig_118_112.253,Purple
Contig_119_144.711,Purple
Contig_11_54.7032,Purple
Contig_120_56.8833,Purple
Contig_121_76.7803,Purple
Contig_122_866.259,Purple
Contig_123_81.6315,Purple
Contig_124_205.637,Purple
Contig_125_77.7454,Purple
Contig_126_614.667,Purple
Contig_127_77.3206,Purple
Contig_128_76.4618,Purple
Contig_129_556.602,Purple
Contig_12_68.3965,Purple
Contig_130_76.4849,Purple
Contig_131_59.9013,Purple
Contig_132_281.731,Purple
Contig_133_208.538,Purple
Contig_134_61.0845,Purple
Contig_135_243.319,Purple
Contig_136_149.628,Purple
Contig_137_59.8145,Purple
Contig_138_92.8289,Purple
Contig_139_208.935,Purple
Contig_13_65.4479,Purple
Contig_140_80.2141,Purple
Contig_141_124.188,Purple
Contig_142_641.018,Purple
Contig_143_64.6102,Purple
Contig_144_67.3492,Purple
Contig_145_75.2118,Purple
Contig_146_131.993,Purple
Contig_147_138.849,Purple
Contig_148_100.414,Purple
Contig_149_2266.63,Purple
Contig_14_62.9004,Purple
Contig_150_197,Purple
Contig_151_81.1271,Purple
Contig_152_65.0928,Purple
Contig_153_89.4704,Purple
Contig_154_224.771,Purple
Contig_155_72.8762,Purple
Contig_156_97.8997,Purple
Contig_157_67.4006,Purple
Contig_158_2016.7,Purple
Contig_159_573.598,Purple
Contig_15_839.908,Purple
Contig_160_63.2744,Purple
Contig_161_84.3261,Purple
Contig_162_76.0889,Purple
Contig_163_64.3596,Purple
Contig_164_59.3527,Purple
Contig_165_73.558,Purple
Contig_166_73.4817,Purple
Contig_167_59.7173,Purple
Contig_168_104.76,Purple
Contig_169_81.7507,Purple
Contig_16_92.1393,Purple
Contig_170_64.0872,Purple
Contig_171_80.9779,Purple
Contig_172_89.6139,Purple
Contig_173_62.0195,Purple
Contig_174_61.4216,Purple
Contig_175_67.4871,Purple
Contig_176_76.5529,Purple
Contig_177_72.373,Purple
Contig_17_67.9121,Purple
Contig_18_284.691,Purple
Contig_19_793.339,Purple
Contig_1_3099.41_Circ,Purple
Contig_20_108.098,Purple
Contig_21_82.0463,Purple
Contig_22_65.1869,Purple
Contig_23_563.988,Purple
Contig_24_56.7436,Purple
Contig_25_68.3982,Purple
Contig_26_58.8486,Purple
Contig_27_60.7139,Purple
Contig_28_71.86,Purple
Contig_29_75.4419,Purple
Contig_2_7373.36_Circ,Purple
Contig_30_60.285,Purple
Contig_31_74.9917,Purple
Contig_32_63.1063,Purple
Contig_33_95.8494,Purple
Contig_34_74.8871,Purple
Contig_35_119.667,Purple
Contig_36_59.2697,Purple
Contig_37_88.9535,Purple
Contig_38_142.623,Purple
Contig_39_167.189,Purple
Contig_3_15701.9_Circ,Purple
Contig_40_235.076,Purple
Contig_41_277.601,Purple
Contig_42_2224.74,Purple
Contig_43_169.696,Purple
Contig_44_493.599,Purple
Contig_45_84.0954,Purple
Contig_46_255.721,Purple
Contig_47_63.9989,Purple
Contig_48_264.183,Purple
Contig_49_79.3456,Purple
Contig_4_11745.3_Circ,Purple
Contig_50_70.1445,Purple
Contig_51_60.6043,Purple
Contig_52_57.1162,Purple
Contig_53_103.675,Purple
Contig_54_81.207,Purple
Contig_55_68.0492,Purple
Contig_56_57.4917,Purple
Contig_57_204.745,Purple
Contig_58_62.3848,Purple
Contig_59_75.8015,Purple
Contig_5_48.641,Purple
Contig_60_80.4826,Purple
Contig_61_59.1407,Purple
Contig_62_73.4436,Purple
Contig_63_66.4449,Purple
Contig_64_84.7877,Purple
Contig_65_167.976,Purple
Contig_66_61.2396,Purple
Contig_67_63.417,Purple
Contig_68_71.9245,Purple
Contig_69_1362.3,Purple
Contig_6_71.485,Purple
Contig_70_1461.15,Purple
Contig_71_145.919,Purple
Contig_72_90.7445,Purple
Contig_73_48.0827,Purple
Contig_74_68.4201,Purple
Contig_75_82.1485,Purple
Contig_76_62.0582,Purple
Contig_77_77.2051,Purple
Contig_78_77.6022,Purple
Contig_79_70.3296,Purple
Contig_7_576.064,Purple
Contig_80_298.115,Purple
Contig_81_166.326,Purple
Contig_82_57.6,Purple
Contig_83_88.1731,Purple
Contig_84_261.892,Purple
Contig_85_72.3894,Purple
Contig_86_472.924,Purple
Contig_87_148.543,Purple
Contig_88_185.037,Purple
Contig_89_136.615,Purple
Contig_8_63.044,Purple
Contig_90_84.8313,Purple
Contig_91_300.716,Purple
Contig_92_144.089,Purple
Contig_93_64.3301,Purple
Contig_94_87.0209,Purple
Contig_95_358.262,Purple
Contig_96_87.4323,Purple
Contig_97_67.2613,Purple
Contig_98_617.098,Purple
Contig_99_195.224,Purple
Contig_9_80.1816,Purple
Contig_100_640.507:3p:1:3,Lime Green
Contig_100_640.507:3p:1:4,Lime Green
Contig_100_640.507:3p:1:5,Lime Green
Contig_100_640.507:3p:1:6,Lime Green
Contig_100_640.507:3p:1:8,Lime Green
Contig_100_640.507:3p:1:9,Lime Green
Contig_100_640.507:3p:1:10,Lime Green
Contig_100_640.507:3p:1:11,Lime Green
Contig_100_640.507:3p:1:13,Lime Green
Contig_100_640.507:3p:1:14,Lime Green
Contig_100_640.507:3p:1:15,Lime Green
Contig_100_640.507:3p:1:16,Lime Green
Contig_100_640.507:3p:1:17,Lime Green
Contig_100_640.507:3p:1:18,Lime Green
Contig_100_640.507:3p:1:19,Lime Green
Contig_100_640.507:3p:1:20,Lime Green
Contig_100_640.507:3p:1:21,Lime Green
Contig_100_640.507:3p:1:22,Lime Green
Contig_100_640.507:3p:1:23,Lime Green
Contig_100_640.507:3p:1:24,Lime Green
Contig_100_640.507:3p:1:25,Lime Green
Contig_100_640.507:3p:1:26,Lime Green
Contig_100_640.507:3p:1:27,Lime Green
Contig_100_640.507:3p:1:28,Lime Green
Contig_100_640.507:3p:1:29,Lime Green
Contig_100_640.507:3p:1:30,Lime Green
Contig_100_640.507:3p:1:31,Lime Green
Contig_100_640.507:3p:1:32,Lime Green
Contig_100_640.507:3p:1:33,Lime Green
Contig_100_640.507:3p:1:34,Lime Green
Contig_100_640.507:3p:1:35,Lime Green
Contig_100_640.507:3p:1:36,Lime Green
Contig_100_640.507:3p:1:37,Lime Green
Contig_100_640.507:3p:1:38,Lime Green
Contig_100_640.507:3p:1:39,Lime Green
Contig_100_640.507:3p:1:40,Lime Green
Contig_100_640.507:3p:1:48,Lime Green
Contig_100_640.507:3p:1:52,Lime Green
Contig_100_640.507:3p:1:53,Lime Green
Contig_100_640.507:3p:1:54,Lime Green
Contig_100_640.507:3p:1:55,Lime Green
Contig_100_640.507:3p:1:58,Lime Green
Contig_100_640.507:3p:1:59,Lime Green
Contig_100_640.507:3p:1:60,Lime Green
Contig_100_640.507:3p:1:61,Lime Green
Contig_100_640.507:3p:1:65,Lime Green
Contig_104_161.257:3p:1:3,Lime Green
Contig_104_161.257:3p:1:7,Lime Green
Contig_104_161.257:3p:1:8,Lime Green
Contig_104_161.257:3p:1:9,Lime Green
Contig_105_477.245:3p:1:9,Lime Green
Contig_105_477.245:3p:1:11,Lime Green
Contig_105_477.245:3p:1:12,Lime Green
Contig_105_477.245:3p:1:13,Lime Green
Contig_105_477.245:3p:1:15,Lime Green
Contig_105_477.245:3p:1:16,Lime Green
Contig_105_477.245:3p:1:17,Lime Green
Contig_105_477.245:3p:1:19,Lime Green
Contig_105_477.245:3p:1:20,Lime Green
Contig_105_477.245:3p:1:22,Lime Green
Contig_105_477.245:3p:1:23,Lime Green
Contig_105_477.245:3p:1:24,Lime Green
Contig_105_477.245:5p:1:5,Lime Green
Contig_105_477.245:5p:1:6,Lime Green
Contig_105_477.245:5p:1:9,Lime Green
Contig_105_477.245:5p:1:10,Lime Green
Contig_106_492.949:3p:1:6,Lime Green
Contig_106_492.949:3p:1:8,Lime Green
Contig_109_135.699:3p:1:2,Lime Green
Contig_109_135.699:3p:1:3,Lime Green
Contig_109_135.699:3p:1:4,Lime Green
Contig_10_68.5126:3p:1:3,Lime Green
Contig_10_68.5126:3p:1:4,Lime Green
Contig_10_68.5126:3p:1:8,Lime Green
Contig_10_68.5126:3p:1:9,Lime Green
Contig_10_68.5126:3p:1:12,Lime Green
Contig_10_68.5126:3p:1:13,Lime Green
Contig_111_68.0459:5p:1:3,Lime Green
Contig_111_68.0459:5p:1:4,Lime Green
Contig_111_68.0459:5p:1:5,Lime Green
Contig_111_68.0459:5p:1:6,Lime Green
Contig_111_68.0459:5p:1:7,Lime Green
Contig_111_68.0459:5p:1:9,Lime Green
Contig_111_68.0459:5p:1:10,Lime Green
Contig_111_68.0459:5p:1:11,Lime Green
Contig_111_68.0459:5p:1:14,Lime Green
Contig_111_68.0459:5p:1:16,Lime Green
Contig_111_68.0459:5p:1:17,Lime Green
Contig_111_68.0459:5p:1:18,Lime Green
Contig_111_68.0459:5p:1:19,Lime Green
Contig_111_68.0459:5p:1:20,Lime Green
Contig_114_89.4352:3p:1:9,Lime Green
Contig_114_89.4352:3p:1:10,Lime Green
Contig_114_89.4352:3p:1:13,Lime Green
Contig_114_89.4352:3p:1:14,Lime Green
Contig_114_89.4352:3p:1:18,Lime Green
Contig_114_89.4352:3p:1:21,Lime Green
Contig_114_89.4352:3p:1:22,Lime Green
Contig_114_89.4352:3p:1:24,Lime Green
Contig_114_89.4352:3p:1:25,Lime Green
Contig_114_89.4352:3p:1:26,Lime Green
Contig_114_89.4352:3p:1:32,Lime Green
Contig_114_89.4352:3p:1:35,Lime Green
Contig_114_89.4352:3p:1:36,Lime Green
Contig_114_89.4352:3p:1:38,Lime Green
Contig_114_89.4352:3p:1:39,Lime Green
Contig_114_89.4352:3p:1:42,Lime Green
Contig_114_89.4352:3p:1:43,Lime Green
Contig_114_89.4352:3p:1:44,Lime Green
Contig_117_80.0046:5p:1:3,Lime Green
Contig_117_80.0046:5p:1:6,Lime Green
Contig_117_80.0046:5p:1:10,Lime Green
Contig_11_54.7032:5p:1:4,Lime Green
Contig_11_54.7032:5p:1:8,Lime Green
Contig_11_54.7032:5p:1:9,Lime Green
Contig_11_54.7032:5p:1:10,Lime Green
Contig_126_614.667:3p:1:6,Lime Green
Contig_126_614.667:3p:1:7,Lime Green
Contig_126_614.667:5p:1:6,Lime Green
Contig_126_614.667:5p:1:7,Lime Green
Contig_126_614.667:5p:1:8,Lime Green
Contig_146_131.993:3p:1:3,Lime Green
Contig_146_131.993:3p:1:4,Lime Green
Contig_146_131.993:3p:1:6,Lime Green
Contig_146_131.993:3p:1:7,Lime Green
Contig_146_131.993:3p:1:8,Lime Green
Contig_146_131.993:3p:1:10,Lime Green
Contig_146_131.993:3p:1:11,Lime Green
Contig_146_131.993:3p:1:12,Lime Green
Contig_146_131.993:3p:1:13,Lime Green
Contig_146_131.993:3p:1:14,Lime Green
Contig_146_131.993:3p:1:15,Lime Green
Contig_146_131.993:3p:1:16,Lime Green
Contig_150_197:5p:1:3,Lime Green
Contig_150_197:5p:1:4,Lime Green
Contig_154_224.771:5p:1:3,Lime Green
Contig_154_224.771:5p:1:4,Lime Green
Contig_156_97.8997:5p:1:4,Lime Green
Contig_156_97.8997:5p:1:5,Lime Green
Contig_156_97.8997:5p:1:6,Lime Green
Contig_156_97.8997:5p:1:7,Lime Green
Contig_159_573.598:5p:1:3,Lime Green
Contig_159_573.598:5p:1:4,Lime Green
Contig_15_839.908:5p:1:4,Lime Green
Contig_15_839.908:5p:1:10,Lime Green
Contig_15_839.908:5p:1:13,Lime Green
Contig_15_839.908:5p:1:14,Lime Green
Contig_15_839.908:5p:1:15,Lime Green
Contig_19_793.339:5p:1:3,Lime Green
Contig_19_793.339:5p:1:4,Lime Green
Contig_23_563.988:5p:1:2,Lime Green
Contig_23_563.988:5p:1:4,Lime Green
Contig_23_563.988:5p:1:5,Lime Green
Contig_23_563.988:5p:1:6,Lime Green
Contig_25_68.3982:5p:1:8,Lime Green
Contig_25_68.3982:5p:1:9,Lime Green
Contig_25_68.3982:5p:1:10,Lime Green
Contig_25_68.3982:5p:1:13,Lime Green
Contig_25_68.3982:5p:1:15,Lime Green
Contig_25_68.3982:5p:1:16,Lime Green
Contig_41_277.601:5p:1:4,Lime Green
Contig_41_277.601:5p:1:6,Lime Green
Contig_41_277.601:5p:1:8,Lime Green
Contig_41_277.601:5p:1:11,Lime Green
Contig_41_277.601:5p:1:12,Lime Green
Contig_41_277.601:5p:1:13,Lime Green
Contig_41_277.601:5p:1:14,Lime Green
Contig_44_493.599:5p:1:6,Lime Green
Contig_44_493.599:5p:1:10,Lime Green
Contig_44_493.599:5p:1:12,Lime Green
Contig_44_493.599:5p:1:14,Lime Green
Contig_44_493.599:5p:1:15,Lime Green
Contig_44_493.599:5p:1:16,Lime Green
Contig_44_493.599:5p:1:17,Lime Green
Contig_44_493.599:5p:1:22,Lime Green
Contig_44_493.599:5p:1:23,Lime Green
Contig_44_493.599:5p:1:24,Lime Green
Contig_44_493.599:5p:1:25,Lime Green
Contig_44_493.599:5p:1:26,Lime Green
Contig_57_204.745:5p:1:4,Lime Green
Contig_67_63.417:3p:1:2,Lime Green
Contig_69_1362.3:5p:1:6,Lime Green
Contig_69_1362.3:5p:1:9,Lime Green
Contig_69_1362.3:5p:1:15,Lime Green
Contig_69_1362.3:5p:1:18,Lime Green
Contig_69_1362.3:5p:1:19,Lime Green
Contig_69_1362.3:5p:1:20,Lime Green
Contig_69_1362.3:5p:1:21,Lime Green
Contig_70_1461.15:5p:1:9,Lime Green
Contig_70_1461.15:5p:1:11,Lime Green
Contig_70_1461.15:5p:1:13,Lime Green
Contig_70_1461.15:5p:1:15,Lime Green
Contig_70_1461.15:5p:1:16,Lime Green
Contig_70_1461.15:5p:1:17,Lime Green
Contig_72_90.7445:5p:1:2,Lime Green
Contig_72_90.7445:5p:1:3,Lime Green
Contig_72_90.7445:5p:1:4,Lime Green
Contig_75_82.1485:3p:1:3,Lime Green
Contig_80_298.115:3p:1:4,Lime Green
Contig_80_298.115:3p:1:6,Lime Green
Contig_80_298.115:5p:1:6,Lime Green
Contig_80_298.115:5p:1:7,Lime Green
Contig_86_472.924:3p:1:6,Lime Green
Contig_86_472.924:3p:1:7,Lime Green
Contig_86_472.924:3p:1:8,Lime Green
Contig_92_144.089:5p:1:3,Lime Green
Contig_92_144.089:5p:1:4,Lime Green
Contig_94_87.0209:3p:1:1,Lime Green
Contig_94_87.0209:3p:1:3,Lime Green
Contig_94_87.0209:3p:1:4,Lime Green
Contig_94_87.0209:3p:1:5,Lime Green
Contig_94_87.0209:3p:1:6,Lime Green
Contig_94_87.0209:3p:1:7,Lime Green
Contig_94_87.0209:3p:1:8,Lime Green
Contig_94_87.0209:3p:1:9,Lime Green
Contig_94_87.0209:3p:1:10,Lime Green
Contig_94_87.0209:3p:1:11,Lime Green
Contig_94_87.0209:3p:1:12,Lime Green
Contig_95_358.262:3p:1:4,Lime Green
Contig_95_358.262:3p:1:6,Lime Green
Contig_98_617.098:5p:1:3,Lime Green
Contig_98_617.098:5p:1:4,Lime Green
